image,kontext_images,prompt
/data/datasets/DROID/train_v8capinf/final/13571_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8capinf/kontext/13571_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the mauve cup on the desktop. Place the mauve cup on the gray tray."
/data/datasets/DROID/train_v8capinf/final/1551_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1551_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the sink. Place the cup on the backside of the table."
/data/datasets/DROID/train_v8capinf/final/17191_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/17191_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object from the countertop. Place the object next to the table."
/data/datasets/DROID/train_v8capinf/final/16683_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/16683_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pair of socks on the table. Place the pair of socks in the bag."
/data/datasets/DROID/train_v8capinf/final/12344_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/12344_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker inside the clear cup."
/data/datasets/DROID/train_v8capinf/final/41406_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/41406_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pot from the bottom plate. Place the pot on the top plate of the stove."
/data/datasets/DROID/train_v8capinf/final/15824_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/15824_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bag on the table. Place the bag in the basket."
/data/datasets/DROID/train_v8capinf/final/18788_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/18788_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plate on the table. Place the plate at the edge of the table."
/data/datasets/DROID/train_v8capinf/final/11831_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11831_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid on the countertop. Place the lid on the pot."
/data/datasets/DROID/train_v8capinf/final/11193_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11193_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black shirt from the chair. Place the black shirt on the table."
/data/datasets/DROID/train_v8capinf/final/18677_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/18677_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on top of the microwave. Place the cup on the counter."
/data/datasets/DROID/train_v8capinf/final/25126_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/25126_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup in the microwave. Place the cup on the table."
/data/datasets/DROID/train_v8capinf/final/11722_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11722_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plate from the dishwasher. Place the plate on the counter."
/data/datasets/DROID/train_v8capinf/final/11120_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11120_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green object on the counter. Place the green object inside the cabinet."
/data/datasets/DROID/train_v8capinf/final/1160_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1160_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table."
/data/datasets/DROID/train_v8capinf/final/1275_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1275_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the countertop."
/data/datasets/DROID/train_v8capinf/final/1281_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1281_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Remove the glass lid from the black pot. Place the glass lid on the table."
/data/datasets/DROID/train_v8capinf/final/48757_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/48757_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the tabletop."
/data/datasets/DROID/train_v8capinf/final/1184_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8capinf/kontext/1184_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Grab the plush toy from the table. Place the plush toy onto the clothes."
/data/datasets/DROID/train_v8capinf/final/32287_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8capinf/kontext/32287_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the packaging bag on the table. Place the packaging bag in the purple plate."
/data/datasets/DROID/train_v8capinf/final/19860_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/19860_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the Rubik's cube from the table. Place the Rubik's cube on top of the green block."
/data/datasets/DROID/train_v8capinf/final/11015_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11015_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple plush toy on the table. Place the purple plush toy on the plate."
/data/datasets/DROID/train_v8capinf/final/12464_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/12464_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first pillow on the sofa. Place the first pillow on the sofa."
/data/datasets/DROID/train_v8capinf/final/12469_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/12469_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object on the table. Place the object in the sink."
/data/datasets/DROID/train_v8capinf/final/14336_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/14336_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the rice cooker. Place the lid in the sink."
/data/datasets/DROID/train_v8capinf/final/16520_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/16520_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker in the bowl."
/data/datasets/DROID/train_v8capinf/final/16387_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/16387_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bag on the table. Place the bag into the drawer."
/data/datasets/DROID/train_v8capinf/final/11161_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11161_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table."
/data/datasets/DROID/train_v8capinf/final/14189_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/14189_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the can from the countertop. Place the can in the drawer."
/data/datasets/DROID/train_v8capinf/final/11422_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11422_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black bowl on the table. Place the black bowl on top of the bowl."
/data/datasets/DROID/train_v8capinf/final/17889_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/17889_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stuffed toy on the countertop. Place the purple plushy in the sink."
/data/datasets/DROID/train_v8capinf/final/15064_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/15064_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue bottle on the table. Place the bottle on the top of the block."
/data/datasets/DROID/train_v8capinf/final/10836_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10836_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pear plush toy from the black box. Place the pear plush toy on the black tray."
/data/datasets/DROID/train_v8capinf/final/18464_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/18464_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the box on the table. Place the box in the pot."
/data/datasets/DROID/train_v8capinf/final/11052_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11052_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker in the pot."
/data/datasets/DROID/train_v8capinf/final/16980_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/16980_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the white table. Place the marker in the white bowl."
/data/datasets/DROID/train_v8capinf/final/11799_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11799_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stapler on the tabletop. Place the stapler on the tabletop."
/data/datasets/DROID/train_v8capinf/final/11725_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11725_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the red soda can in the sink. Place the red soda can on the countertop."
/data/datasets/DROID/train_v8capinf/final/33196_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/33196_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the book on the table. Place the book at the edge of the table."
/data/datasets/DROID/train_v8capinf/final/10753_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10753_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker in the mug."
/data/datasets/DROID/train_v8capinf/final/17280_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/17280_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the straw on the table. Place the straw in the cup."
/data/datasets/DROID/train_v8capinf/final/19791_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/19791_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take the cup out of the sink. Place the cup on the countertop."
/data/datasets/DROID/train_v8capinf/final/17591_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/17591_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle from the table. Place the bottle in the box."
/data/datasets/DROID/train_v8capinf/final/11379_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11379_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the countertop. Place the bottle in the sink."
/data/datasets/DROID/train_v8capinf/final/10913_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10913_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bowl on the table. Place the bowl on the blue plate."
/data/datasets/DROID/train_v8capinf/final/10762_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8capinf/kontext/10762_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the two cups from the middle. Place the two cups in the cup."
/data/datasets/DROID/train_v8capinf/final/11137_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11137_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange block on the table. Place the orange block on the green block."
/data/datasets/DROID/train_v8capinf/final/13707_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/13707_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green marker from the counter. Place the green marker in the grey bowl."
/data/datasets/DROID/train_v8capinf/final/2519_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/2519_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle in the bowl. Place the bottle on the table."
/data/datasets/DROID/train_v8capinf/final/11407_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11407_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the table."
/data/datasets/DROID/train_v8capinf/final/10796_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10796_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the container on the table. Place the marker on the table."
/data/datasets/DROID/train_v8capinf/final/10814_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10814_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Grab the red can. Place the red can in the sink."
/data/datasets/DROID/train_v8capinf/final/1385_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1385_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle on the tray."
/data/datasets/DROID/train_v8capinf/final/1155_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/1155_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the notebook of the table. Place the notebook on another notebook."
/data/datasets/DROID/train_v8capinf/final/10669_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/10669_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the ball on the table. Place the ball at the edge of the table."
/data/datasets/DROID/train_v8capinf/final/11472_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11472_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen in the cup. Place the pen on the countertop."
/data/datasets/DROID/train_v8capinf/final/20018_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/20018_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the hanger from the rail. Place the hanger on the table."
/data/datasets/DROID/train_v8capinf/final/46309_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/46309_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cube from the bowl. Place the cube on the table."
/data/datasets/DROID/train_v8capinf/final/11367_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/11367_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block into the black bowl."
/data/datasets/DROID/train_v8capinf/final/47483_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/47483_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cube on the table. Place the orange cube on top of the yellow cube."
/data/datasets/DROID/train_v8capinf/final/14576_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8capinf/kontext/14576_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel to the chair back. Place the towel to the chair back."
