image,kontext_images,prompt
/data/datasets/DROID/train_v8/final/41083_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/41083_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cylinder on the table. Place the cylinder on top of the other cylinders."
/data/datasets/DROID/train_v8/final/41083_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/41083_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the K-cup on the table. Place the K-cup on the cylinder."
/data/datasets/DROID/train_v8/final/67395_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/67395_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the table."
/data/datasets/DROID/train_v8/final/67395_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/67395_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker back in the cup."
/data/datasets/DROID/train_v8/final/26552_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/26552_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes and towels from the box. Place the clothes and towels on the tabletop."
/data/datasets/DROID/train_v8/final/26552_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/26552_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes and towels from the bowl. Place the clothes and towels on the tabletop."
/data/datasets/DROID/train_v8/final/27881_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/27881_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the large black measuring cup from the pot. Place the black measuring cup on the countertop."
/data/datasets/DROID/train_v8/final/27881_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/27881_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the small measuring cup from the countertop. Place the small measuring cup on the large measuring cup."
/data/datasets/DROID/train_v8/final/26544_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/26544_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel on the table. Place the towel on the black stand."
/data/datasets/DROID/train_v8/final/50728_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/50728_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the black bowl."
/data/datasets/DROID/train_v8/final/50728_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/50728_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the black bowl."
/data/datasets/DROID/train_v8/final/82177_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/82177_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plate on the table. Place the plate on the table."
/data/datasets/DROID/train_v8/final/82177_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/82177_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the top of the bottle. Place the lid on the table."
/data/datasets/DROID/train_v8/final/49584_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/49584_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel from the table. Place the towel on the tripod."
/data/datasets/DROID/train_v8/final/49584_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/49584_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel from the tripod. Place the towel on the table."
/data/datasets/DROID/train_v8/final/78588_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/78588_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the coffee cup from the coffee machine. Place the coffee cup on the tabletop."
/data/datasets/DROID/train_v8/final/78588_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/78588_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the coffee pod from the tabletop. Place the coffee pod in the slot of the coffee machine."
/data/datasets/DROID/train_v8/final/66202_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/66202_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange towel on the table. Place the orange towel on the seat of the chair."
/data/datasets/DROID/train_v8/final/66202_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/66202_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange fabric on the table. Place the orange fabric on the seat of the chair."
/data/datasets/DROID/train_v8/final/47841_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/47841_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen from the light blue cup. Place the pen on the table."
/data/datasets/DROID/train_v8/final/47841_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/47841_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen from the table. Place the pen back in the light blue cup."
/data/datasets/DROID/train_v8/final/83729_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/83729_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the water bottle on the counter. Place the water bottle in the box."
/data/datasets/DROID/train_v8/final/83729_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/83729_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second water bottle on the counter. Place the second water bottle in the box."
/data/datasets/DROID/train_v8/final/38712_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/38712_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on the table. Place the cup into the cup."
/data/datasets/DROID/train_v8/final/38712_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/38712_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stacked cups on the tabletop. Place the stacked cups into the cup."
/data/datasets/DROID/train_v8/final/63977_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/63977_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block in the black bowl."
/data/datasets/DROID/train_v8/final/63977_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/63977_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown block on the table. Place the brown block in the black bowl."
/data/datasets/DROID/train_v8/final/85419_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/85419_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on the table. Place the cup into the yellow cup."
/data/datasets/DROID/train_v8/final/85419_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/85419_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stack of cups on the table. Place the stack of cups into the blue cup."
/data/datasets/DROID/train_v8/final/57328_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/57328_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first empty bottle on the upper counter. Place the first empty bottle on the top of the lower counter."
/data/datasets/DROID/train_v8/final/57328_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/57328_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second empty bottle on the upper counter. Place the second empty bottle on the top of the lower counter."
/data/datasets/DROID/train_v8/final/62933_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/62933_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object in the box. Place the object in the plastic box."
/data/datasets/DROID/train_v8/final/62933_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/62933_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black object in the box. Place the black object in the plastic box."
/data/datasets/DROID/train_v8/final/36405_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/36405_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green cube on the blue table. Place the green cube in the black bowl."
/data/datasets/DROID/train_v8/final/36405_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/36405_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cube on the blue table. Place the orange cube in the black bowl."
/data/datasets/DROID/train_v8/final/51357_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/51357_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white clothes from the box. Place the white clothes on the table."
/data/datasets/DROID/train_v8/final/51357_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/51357_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v8/final/51873_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/51873_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white plate on the table. Place the white plate on the towel."
/data/datasets/DROID/train_v8/final/51873_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/51873_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green ball on the table. Place the green ball on the paper plate."
/data/datasets/DROID/train_v8/final/3159_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/3159_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the item on the table. Place the item on the sofa."
/data/datasets/DROID/train_v8/final/3159_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/3159_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the item on the sofa. Place the item on the sofa's armrest."
/data/datasets/DROID/train_v8/final/41035_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/41035_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block in the black bowl."
/data/datasets/DROID/train_v8/final/41035_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/41035_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the small piece on the table. Place the small piece in the black bowl."
/data/datasets/DROID/train_v8/final/15123_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/15123_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the paper glue from the cup. Place the paper glue on the table."
/data/datasets/DROID/train_v8/final/15123_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/15123_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the paper glue from the table. Place the paper glue back in the cup."
/data/datasets/DROID/train_v8/final/49515_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/49515_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the t-shirt from the chair. Place the t-shirt on the box."
/data/datasets/DROID/train_v8/final/49515_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/49515_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothing from the chair back. Place the clothing on the box."
/data/datasets/DROID/train_v8/final/62282_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/62282_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cup on the table. Place the blue cup into the cup beside it."
/data/datasets/DROID/train_v8/final/62282_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/62282_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stack of cups on the table. Place the stack of cups into the yellow cup."
/data/datasets/DROID/train_v8/final/48292_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/48292_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle of spices from the countertop. Place the bottle of spices on the countertop."
/data/datasets/DROID/train_v8/final/48292_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/48292_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table."
/data/datasets/DROID/train_v8/final/8152_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/8152_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v8/final/8152_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/8152_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v8/final/54282_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/54282_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the spoon from the countertop. Place the spoon on the bottle."
/data/datasets/DROID/train_v8/final/54282_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/54282_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pot from the stove. Place the pot on the front plate."
/data/datasets/DROID/train_v8/final/53737_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/53737_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the gray bowl on the table. Place the gray bowl on top of the black bowl."
/data/datasets/DROID/train_v8/final/53737_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/53737_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bowl on the table. Place the bowl on top of the gray bowl."
/data/datasets/DROID/train_v8/final/77426_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/77426_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown box from the desktop. Place the brown box next to the original position."
/data/datasets/DROID/train_v8/final/77426_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/77426_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the hair tie from the bag. Place the hair tie on the desktop."
/data/datasets/DROID/train_v8/final/83908_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/83908_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid on the countertop. Place the lid on the bowl."
/data/datasets/DROID/train_v8/final/83908_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/83908_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the bowl. Place the lid on the countertop."
/data/datasets/DROID/train_v8/final/2970_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/2970_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v8/final/2970_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/2970_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v8/final/22238_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/22238_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block on the table. Place the block in the bowl."
/data/datasets/DROID/train_v8/final/22238_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/22238_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block on the table. Place the block in the bowl."
/data/datasets/DROID/train_v8/final/61636_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/61636_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cloth from the shelf. Place the cloth in the middle of the table."
/data/datasets/DROID/train_v8/final/61171_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/61171_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block in the bowl."
/data/datasets/DROID/train_v8/final/61171_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/61171_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue block on the table. Place the blue block in the bowl."
/data/datasets/DROID/train_v8/final/84770_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v8/kontext/84770_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cube from the tabletop. Place the blue cube in the bowl."
/data/datasets/DROID/train_v8/final/84770_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v8/kontext/84770_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v8/final/89821_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/89821_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cup on the table. Place the blue cup on the deep blue cup."
/data/datasets/DROID/train_v8/final/89821_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/89821_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow cup on the table. Place the yellow cup on the blue cup."
/data/datasets/DROID/train_v8/final/84009_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/84009_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on the table. Place the cup on the middle cup."
/data/datasets/DROID/train_v8/final/84009_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/84009_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green cup on the table. Place the green cup on the middle cup."
/data/datasets/DROID/train_v8/final/67395_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/67395_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the table."
/data/datasets/DROID/train_v8/final/67395_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/67395_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker back in the cup."
/data/datasets/DROID/train_v8/final/89163_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/89163_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the book from the bed. Place the book on the bed."
/data/datasets/DROID/train_v8/final/89163_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v8/kontext/89163_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the book from the bed. Place the book on the nightstand."
/data/datasets/DROID/train_v8/final/35764_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v8/kontext/35764_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first plastic cup on the table. Place the first plastic cup on top of the second plastic cup."
