image,kontext_images,prompt
/data/datasets/DROID/train_v4/final/57328_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/57328_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first empty bottle on the upper counter. Place the first empty bottle on the top of the lower counter."
/data/datasets/DROID/train_v4/final/57328_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/57328_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second empty bottle on the upper counter. Place the second empty bottle on the top of the lower counter."
/data/datasets/DROID/train_v4/final/62933_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/62933_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object in the box. Place the object in the plastic box."
/data/datasets/DROID/train_v4/final/62933_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/62933_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black object in the box. Place the black object in the plastic box."
/data/datasets/DROID/train_v4/final/36405_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/36405_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green cube on the blue table. Place the green cube in the black bowl."
/data/datasets/DROID/train_v4/final/36405_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/36405_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cube on the blue table. Place the orange cube in the black bowl."
/data/datasets/DROID/train_v4/final/51357_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/51357_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white clothes from the box. Place the white clothes on the table."
/data/datasets/DROID/train_v4/final/51357_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/51357_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v4/final/51873_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/51873_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white plate on the table. Place the white plate on the towel."
/data/datasets/DROID/train_v4/final/51873_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/51873_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green ball on the table. Place the green ball on the paper plate."
/data/datasets/DROID/train_v4/final/3159_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/3159_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the item on the table. Place the item on the right sofa."
/data/datasets/DROID/train_v4/final/3159_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/3159_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the item on the right side of the sofa. Place the item on the sofa's armrest."
/data/datasets/DROID/train_v4/final/41035_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/41035_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block in the black bowl."
/data/datasets/DROID/train_v4/final/41035_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/41035_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the small piece on the table. Place the small piece in the black bowl."
/data/datasets/DROID/train_v4/final/15123_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/15123_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the paper glue from the cup. Place the paper glue on the table."
/data/datasets/DROID/train_v4/final/15123_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/15123_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the paper glue from the table. Place the paper glue back in the cup."
/data/datasets/DROID/train_v4/final/49515_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/49515_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the t-shirt from the chair. Place the t-shirt on the box."
/data/datasets/DROID/train_v4/final/49515_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/49515_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothing from the chair back. Place the clothing on the box."
/data/datasets/DROID/train_v4/final/62282_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/62282_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cup on the table. Place the blue cup into the cup beside it."
/data/datasets/DROID/train_v4/final/62282_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/62282_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the stack of cups on the table. Place the stack of cups into the yellow cup."
/data/datasets/DROID/train_v4/final/48292_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/48292_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle of spices from the countertop. Place the bottle of spices on the countertop."
/data/datasets/DROID/train_v4/final/48292_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/48292_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table."
/data/datasets/DROID/train_v4/final/8152_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/8152_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v4/final/8152_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/8152_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the clothes from the box. Place the clothes on the table."
/data/datasets/DROID/train_v4/final/54282_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/54282_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the spoon from the countertop. Place the spoon on the bottle."
/data/datasets/DROID/train_v4/final/54282_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/54282_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pot from the stove. Place the pot on the front plate."
/data/datasets/DROID/train_v4/final/53737_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/53737_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the gray bowl on the table. Place the gray bowl on top of the black bowl."
/data/datasets/DROID/train_v4/final/53737_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/53737_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bowl on the table. Place the bowl on top of the gray bowl."
/data/datasets/DROID/train_v4/final/77426_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/77426_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown box from the desktop. Place the brown box to the right of the original position."
/data/datasets/DROID/train_v4/final/77426_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/77426_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the hair tie from the bag. Place the hair tie on the desktop."
/data/datasets/DROID/train_v4/final/83908_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/83908_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid on the countertop. Place the lid on the bowl."
/data/datasets/DROID/train_v4/final/83908_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/83908_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the bowl. Place the lid on the countertop."
/data/datasets/DROID/train_v4/final/2970_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/2970_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v4/final/2970_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/2970_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v4/final/22238_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/22238_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block on the table. Place the block in the bowl."
/data/datasets/DROID/train_v4/final/22238_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/22238_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block on the table. Place the block in the bowl."
/data/datasets/DROID/train_v4/final/61636_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/61636_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cloth from the shelf. Place the cloth in the middle of the table."
/data/datasets/DROID/train_v4/final/61171_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/61171_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block on the table. Place the green block in the bowl."
/data/datasets/DROID/train_v4/final/61171_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/61171_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue block on the table. Place the blue block in the bowl."
/data/datasets/DROID/train_v4/final/84770_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/84770_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cube from the tabletop. Place the blue cube in the bowl."
/data/datasets/DROID/train_v4/final/84770_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/84770_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green block from the table. Place the green block in the bowl."
/data/datasets/DROID/train_v4/final/89821_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/89821_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cup on the table. Place the blue cup on the deep blue cup."
/data/datasets/DROID/train_v4/final/89821_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/89821_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow cup on the table. Place the yellow cup on the blue cup."
/data/datasets/DROID/train_v4/final/84009_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/84009_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on the left side of the table. Place the cup on the middle cup."
/data/datasets/DROID/train_v4/final/84009_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/84009_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green cup on the right side of the table. Place the green cup on the middle cup."
/data/datasets/DROID/train_v4/final/67395_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/67395_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the cup. Place the marker on the table."
/data/datasets/DROID/train_v4/final/67395_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v5a/kontext/67395_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker back in the cup."
/data/datasets/DROID/train_v4/final/89163_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v5a/kontext/89163_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the book from the bed. Place the book on the bed."
